id,loan_amount,grade,purpose,home_ownership,income,dti,fico,loan_status
965166,5375,B,debt_consolidation,RENT,19200,14.25,695,Fully Paid
670866,20000,B,major_purchase,MORTGAGE,104000,9.53,690,Charged Off
204926,13550,F,debt_consolidation,RENT,43000,8.65,680,Fully Paid
891828,15375,A,debt_consolidation,RENT,68000,12.97,795,Fully Paid
20655,8000,C,other,RENT,55000,4.73,685,Fully Paid
125661,23800,G,debt_consolidation,MORTGAGE,90000,26.64,660,Fully Paid
1348665,15000,D,debt_consolidation,RENT,60000,18.2,680,Fully Paid
1370430,6975,D,debt_consolidation,RENT,40000,14.88,665,Charged Off
1599276,10000,B,credit_card,RENT,110000,24.42,680,Charged Off
123605,20000,C,debt_consolidation,RENT,65000,20.14,705,Charged Off
1581569,16000,D,debt_consolidation,RENT,70000,31.9,710,Fully Paid
885001,10575,D,debt_consolidation,RENT,31000,21.75,670,Fully Paid
815921,16800,A,credit_card,MORTGAGE,57408,19.21,700,Fully Paid
951546,15000,A,debt_consolidation,MORTGAGE,40000,30.42,725,Fully Paid
206999,20000,B,debt_consolidation,RENT,75000,21.18,690,Fully Paid
124820,15000,C,debt_consolidation,MORTGAGE,84000,12.69,710,Fully Paid
1062810,14000,C,credit_card,MORTGAGE,114000,8.42,675,Fully Paid
304850,30000,D,debt_consolidation,RENT,106000,25.58,700,Fully Paid
420843,16000,D,debt_consolidation,MORTGAGE,45000,33.41,710,Charged Off
406490,11450,C,house,MORTGAGE,79000,16.89,690,Fully Paid
294223,18000,A,credit_card,MORTGAGE,96000,23.29,705,Fully Paid
682006,8400,B,debt_consolidation,RENT,50000,11.55,705,Fully Paid
411869,20000,A,medical,OWN,85000,1.76,790,Charged Off
576130,7000,C,home_improvement,MORTGAGE,80000,2.24,660,Fully Paid
216262,21000,A,debt_consolidation,RENT,90000,18.33,710,Fully Paid
5645,8575,D,home_improvement,MORTGAGE,65000,15.62,715,Charged Off
194324,18000,A,credit_card,RENT,65000,17.97,690,Fully Paid
911647,7750,C,debt_consolidation,MORTGAGE,37000,22.09,680,Fully Paid
37641,4800,B,debt_consolidation,MORTGAGE,70000,32.45,735,Fully Paid
884042,5500,A,debt_consolidation,MORTGAGE,27000,0,690,Fully Paid
303710,5500,C,small_business,RENT,65000,21.94,665,Fully Paid
986521,3000,A,credit_card,RENT,71197.44,14.73,720,Fully Paid
336942,20100,F,debt_consolidation,MORTGAGE,66000,22.87,660,Fully Paid
900216,11500,B,debt_consolidation,MORTGAGE,35000,27.81,710,Charged Off
446558,6025,B,debt_consolidation,RENT,40000,13.02,685,Fully Paid
200259,9000,B,debt_consolidation,RENT,53000,12.16,700,Fully Paid
142560,23850,E,debt_consolidation,MORTGAGE,164850,22.23,660,Fully Paid
692988,10000,A,debt_consolidation,RENT,54000,9.44,665,Fully Paid
251981,7200,A,debt_consolidation,RENT,120000,3.33,730,Fully Paid
186523,9175,D,credit_card,RENT,34000,7.48,660,Charged Off
222124,5600,C,debt_consolidation,MORTGAGE,92000,9.8,680,Fully Paid
518664,12000,B,debt_consolidation,RENT,47000,20.81,715,Fully Paid
1365515,9600,B,debt_consolidation,OWN,35000,28.09,705,Fully Paid
152995,35000,C,credit_card,MORTGAGE,198000,8.23,700,Charged Off
563020,20000,A,debt_consolidation,MORTGAGE,87000,26.59,700,Charged Off
992760,10000,B,home_improvement,MORTGAGE,65200,10.16,680,Fully Paid
595787,11500,B,debt_consolidation,RENT,125000,9.84,665,Charged Off
99585,7200,B,debt_consolidation,MORTGAGE,60000,6.62,690,Charged Off
169411,7200,A,credit_card,MORTGAGE,43000,9.49,765,Charged Off
146729,20000,C,home_improvement,MORTGAGE,96000,11.01,680,Fully Paid
837950,10075,C,credit_card,OWN,69684,3.6,710,Fully Paid
1490454,11900,C,credit_card,MORTGAGE,83000,3.12,660,Fully Paid
898639,9425,B,credit_card,RENT,28000,19.93,705,Fully Paid
868283,19700,B,debt_consolidation,OWN,44000,32.26,695,Fully Paid
1443671,24000,C,major_purchase,MORTGAGE,70000,5.47,660,Fully Paid
283264,26500,B,credit_card,MORTGAGE,74000,24.08,695,Fully Paid
32335,8000,B,home_improvement,MORTGAGE,50000,28.78,740,Fully Paid
820799,20000,B,credit_card,MORTGAGE,75000,15.04,715,Fully Paid
23338,8375,D,debt_consolidation,OWN,39700,24.64,675,Fully Paid
691744,5000,A,debt_consolidation,RENT,25000,27.41,710,Charged Off
539910,10550,E,debt_consolidation,OWN,24000,28.7,695,Charged Off
1330879,20000,A,debt_consolidation,OWN,114000,7.8,720,Fully Paid
1402231,24000,B,credit_card,RENT,80000,14.14,675,Fully Paid
218940,10000,B,credit_card,RENT,85000,14.15,665,Fully Paid
1181388,28000,C,debt_consolidation,MORTGAGE,110000,19.9,705,Fully Paid
58033,3000,C,debt_consolidation,RENT,20000,21.01,680,Fully Paid
825732,10000,A,debt_consolidation,MORTGAGE,54000,22.51,730,Fully Paid
983057,24000,D,debt_consolidation,MORTGAGE,73000,19.68,680,Fully Paid
455460,25000,D,debt_consolidation,RENT,135000,19.72,670,Charged Off
1233797,7200,B,debt_consolidation,MORTGAGE,62000,25.78,680,Fully Paid
695728,13000,C,credit_card,RENT,60000,26.07,665,Fully Paid
685344,21000,C,debt_consolidation,RENT,119000,11.57,705,Fully Paid
812475,9600,A,credit_card,RENT,50000,17.52,785,Fully Paid
271152,17800,E,debt_consolidation,RENT,85000,19.23,665,Fully Paid
1367541,6500,A,credit_card,RENT,15000,22.98,715,Fully Paid
901015,10000,D,home_improvement,MORTGAGE,141800,18.69,660,Fully Paid
1552041,18000,E,credit_card,MORTGAGE,90000,16.4,685,Fully Paid
1629302,8000,E,debt_consolidation,RENT,41000,25.38,690,Charged Off
203873,15000,B,credit_card,RENT,48000,24.3,675,Charged Off
1579991,16800,A,credit_card,MORTGAGE,85000,30.64,700,Fully Paid
253480,10000,B,debt_consolidation,RENT,50000,6.86,730,Fully Paid
254690,12000,A,house,RENT,32000,21.41,760,Fully Paid
52806,9600,A,car,MORTGAGE,60000,6.9,795,Fully Paid
860422,6325,D,debt_consolidation,RENT,27800,26.03,660,Charged Off
388452,15000,C,major_purchase,RENT,35000,5.59,660,Fully Paid
14257,10000,B,debt_consolidation,MORTGAGE,120000,14.58,735,Fully Paid
289225,21000,B,credit_card,RENT,125000,17.12,675,Fully Paid
987119,18000,B,debt_consolidation,RENT,51072,14.38,700,Fully Paid
400732,29450,C,debt_consolidation,MORTGAGE,85000,21.5,720,Fully Paid
1622514,23175,D,other,MORTGAGE,140000,11.03,705,Charged Off
211848,15100,D,credit_card,MORTGAGE,87850,13.59,685,Fully Paid
770213,3000,C,major_purchase,RENT,60000,7.9,715,Fully Paid
122048,11400,F,debt_consolidation,MORTGAGE,38000,26.75,660,Charged Off
1042538,6500,C,debt_consolidation,RENT,31900,17.68,680,Fully Paid
816768,8000,B,debt_consolidation,MORTGAGE,89000,30.53,685,Fully Paid
691468,7000,B,credit_card,RENT,55000,16.32,695,Charged Off
1137096,40000,D,debt_consolidation,OWN,157000,10.16,735,Charged Off
128234,11300,B,credit_card,RENT,50000,22.37,710,Fully Paid
161903,20000,B,credit_card,MORTGAGE,205000,9.59,665,Charged Off
1140974,8000,B,major_purchase,RENT,125000,27.63,690,Fully Paid
840775,24000,A,debt_consolidation,RENT,180000,7.05,755,Fully Paid
1421727,10000,C,credit_card,RENT,34000,15.71,690,Charged Off
562663,35000,F,debt_consolidation,MORTGAGE,125000,10.92,705,Charged Off
215181,10000,B,debt_consolidation,MORTGAGE,107000,12.17,670,Fully Paid
839003,12000,B,home_improvement,MORTGAGE,85000,12,690,Fully Paid
619713,15000,A,home_improvement,MORTGAGE,110000,29.11,735,Fully Paid
772073,14000,C,debt_consolidation,MORTGAGE,117000,13.84,675,Fully Paid
98045,5000,B,home_improvement,OWN,72000,16.05,685,Fully Paid
400585,14000,C,debt_consolidation,MORTGAGE,63000,16.13,695,Fully Paid
1429856,15000,B,debt_consolidation,MORTGAGE,72000,10.98,775,Fully Paid
1521232,5000,A,credit_card,RENT,93000,32.66,800,Fully Paid
60629,10000,D,debt_consolidation,MORTGAGE,44969.6,11.88,675,Fully Paid
1387205,34400,C,debt_consolidation,MORTGAGE,111000,17.66,820,Fully Paid
960197,16000,D,debt_consolidation,OWN,45000,14.77,690,Fully Paid
64679,6000,B,credit_card,OWN,65000,6.22,660,Fully Paid
330271,20000,C,debt_consolidation,RENT,78000,27.22,750,Charged Off
167836,16000,A,credit_card,RENT,120000,7.73,690,Fully Paid
932538,10000,C,credit_card,RENT,75000,7.44,685,Fully Paid
640611,7350,D,credit_card,MORTGAGE,45000,29.89,675,Charged Off
1118317,9000,C,debt_consolidation,RENT,68400,18.68,685,Charged Off
167685,4000,C,home_improvement,MORTGAGE,51830,3.5,675,Fully Paid
872757,16000,C,debt_consolidation,MORTGAGE,54000,20.89,685,Fully Paid
438169,2200,C,car,MORTGAGE,40000,10.13,700,Fully Paid
151633,7000,C,medical,RENT,148000,8.44,695,Fully Paid
389871,30000,B,credit_card,RENT,120000,20.71,670,Charged Off
970002,3500,B,debt_consolidation,RENT,38000,15.79,690,Charged Off
273587,4000,D,debt_consolidation,MORTGAGE,56500,12.7,680,Fully Paid
129859,16000,A,credit_card,RENT,71000,9.45,670,Fully Paid
230353,5000,B,credit_card,RENT,40000,13.46,675,Fully Paid
9603,4800,A,debt_consolidation,RENT,43200,11.92,675,Fully Paid
1534183,15825,D,other,MORTGAGE,36000,22.74,705,Fully Paid
1115919,2900,B,home_improvement,MORTGAGE,75000,19.1,700,Fully Paid
866397,10000,A,home_improvement,MORTGAGE,90000,12.21,720,Fully Paid
1056330,9000,E,debt_consolidation,MORTGAGE,275000,4.28,725,Fully Paid
1032424,2400,E,debt_consolidation,RENT,52000,22.85,665,Fully Paid
449568,35000,F,debt_consolidation,RENT,120000,13.27,675,Charged Off
895860,18825,B,credit_card,OWN,43000,15.33,705,Fully Paid
9747,24250,E,credit_card,OWN,55269.12,36.48,695,Charged Off
214789,24000,A,debt_consolidation,OWN,85000,17.62,725,Fully Paid
84716,12000,B,credit_card,OWN,40000,19.16,690,Fully Paid
675046,28000,A,credit_card,RENT,75000,34.59,685,Fully Paid
63805,7075,C,debt_consolidation,RENT,21000,29.31,680,Fully Paid
545559,23550,C,debt_consolidation,RENT,61400,16.97,705,Charged Off
960743,10500,B,major_purchase,RENT,100000,15.84,685,Fully Paid
503509,19825,C,debt_consolidation,MORTGAGE,102000,5.85,670,Fully Paid
611240,28000,A,debt_consolidation,MORTGAGE,70000,18.12,685,Fully Paid
836369,10000,B,credit_card,RENT,120000,3.19,665,Fully Paid
135488,15000,A,debt_consolidation,MORTGAGE,75000,13.89,710,Fully Paid
466287,30000,F,debt_consolidation,MORTGAGE,90000,22.82,665,Charged Off
843601,12000,C,debt_consolidation,RENT,70000,13.2,660,Fully Paid
804832,7200,B,debt_consolidation,RENT,50000,9.27,680,Fully Paid
1356332,24000,A,credit_card,MORTGAGE,275000,16.27,765,Fully Paid
515110,3025,D,debt_consolidation,OWN,42000,17.31,685,Fully Paid
1528572,1500,B,debt_consolidation,RENT,50000,13.51,670,Fully Paid
139851,16000,B,credit_card,RENT,55000,12.74,715,Charged Off
991723,2675,B,debt_consolidation,MORTGAGE,70000,11.98,695,Fully Paid
13501,16400,D,debt_consolidation,MORTGAGE,45000,5.97,660,Fully Paid
1341626,19200,E,debt_consolidation,RENT,75000,28.74,665,Charged Off
1535392,12000,B,small_business,RENT,84000,29.21,715,Fully Paid
587664,12800,B,debt_consolidation,MORTGAGE,135000,21.31,705,Fully Paid
94979,8000,B,credit_card,OWN,28000,28.93,665,Fully Paid
538663,15000,B,debt_consolidation,MORTGAGE,45000,18.54,705,Fully Paid
902559,14000,C,debt_consolidation,MORTGAGE,75000,22.29,690,Fully Paid
89131,20000,C,debt_consolidation,MORTGAGE,55000,18.94,675,Charged Off
213107,4875,A,credit_card,MORTGAGE,61000,10.21,760,Fully Paid
1564248,12000,C,debt_consolidation,OWN,55000,26.95,665,Fully Paid
479754,13425,F,moving,RENT,42000,23.46,695,Fully Paid
941507,10000,B,debt_consolidation,RENT,43000,8.48,680,Charged Off
336003,35000,D,home_improvement,MORTGAGE,100000,13.64,670,Fully Paid
236715,5275,A,other,OWN,50000,6.79,740,Fully Paid
95770,24000,A,debt_consolidation,MORTGAGE,121000,17.96,690,Fully Paid
194210,6425,F,debt_consolidation,MORTGAGE,19015,14.96,680,Fully Paid
44061,6000,B,debt_consolidation,RENT,30000,20.44,670,Fully Paid
808676,10000,E,medical,RENT,45000,4.77,715,Fully Paid
1318170,20000,A,home_improvement,MORTGAGE,125000,10.27,705,Fully Paid
104961,12000,B,debt_consolidation,RENT,52000,12.79,680,Fully Paid
310607,16550,D,debt_consolidation,OWN,52000,37.32,680,Charged Off
52939,5000,D,credit_card,MORTGAGE,60000,31.82,680,Fully Paid
14268,9000,A,debt_consolidation,RENT,33708,23.96,700,Fully Paid
1610743,20000,D,home_improvement,MORTGAGE,100000,19.33,660,Charged Off
633167,32000,D,debt_consolidation,MORTGAGE,161000,19.68,685,Fully Paid
1012208,6625,C,home_improvement,MORTGAGE,85000,13.53,690,Fully Paid
904815,7000,C,major_purchase,RENT,62000,28.12,685,Fully Paid
256501,4800,A,medical,MORTGAGE,89602,20.17,785,Fully Paid
142387,15000,C,debt_consolidation,OWN,80000,14.15,665,Fully Paid
611635,12000,B,credit_card,MORTGAGE,55100,30.54,660,Fully Paid
112927,16000,A,credit_card,MORTGAGE,63000,9.58,695,Fully Paid
175526,22000,B,debt_consolidation,MORTGAGE,85000,24.06,705,Fully Paid
914232,1800,F,other,RENT,67000,9.47,660,Fully Paid
122626,12275,E,credit_card,MORTGAGE,49000,22.09,690,Fully Paid
115902,25000,D,debt_consolidation,RENT,96000,15.1,695,Fully Paid
1051857,10000,A,debt_consolidation,MORTGAGE,100000,14.78,745,Fully Paid
235417,5000,B,debt_consolidation,OWN,80000,6.78,685,Fully Paid
218879,15000,B,debt_consolidation,RENT,68000,15.32,685,Fully Paid
1524357,12475,D,debt_consolidation,RENT,37392,30.79,660,Fully Paid
949526,11500,C,debt_consolidation,MORTGAGE,35000,12,685,Charged Off
142685,30000,D,credit_card,MORTGAGE,136000,24.79,705,Fully Paid
208168,7000,B,debt_consolidation,MORTGAGE,100000,19,685,Fully Paid
184464,12000,B,credit_card,MORTGAGE,50000,15.53,720,Charged Off
934200,35000,C,credit_card,MORTGAGE,120000,20.18,700,Fully Paid
944610,21000,E,debt_consolidation,MORTGAGE,79000,24.05,665,Fully Paid
56467,12000,C,debt_consolidation,OWN,50000,32.54,670,Charged Off
346678,9000,B,debt_consolidation,RENT,60320,12.81,710,Fully Paid
1299040,4000,B,debt_consolidation,MORTGAGE,82000,22.08,730,Fully Paid
813897,34475,B,debt_consolidation,MORTGAGE,135000,14.93,695,Fully Paid
1622941,8000,B,credit_card,RENT,66950,7.42,695,Fully Paid
972019,4800,B,credit_card,RENT,50000,19.42,685,Fully Paid
867431,12000,C,credit_card,RENT,75000,29.15,680,Fully Paid
88040,8475,F,debt_consolidation,OWN,25000,15.17,680,Fully Paid
879863,10000,B,debt_consolidation,MORTGAGE,57700,15.9,700,Fully Paid
438989,13675,E,debt_consolidation,MORTGAGE,38000,28.4,690,Charged Off
905283,2000,C,home_improvement,MORTGAGE,42000,20.43,710,Fully Paid
65931,35000,D,debt_consolidation,MORTGAGE,82526.22,21.94,670,Charged Off
813485,16000,B,debt_consolidation,MORTGAGE,50000,22.11,690,Fully Paid
627736,9825,D,credit_card,RENT,26000,29.27,660,Charged Off
50418,6350,A,debt_consolidation,RENT,32240,24.13,670,Fully Paid
650840,35000,A,debt_consolidation,MORTGAGE,380000,12.26,715,Fully Paid
989728,12000,B,debt_consolidation,RENT,35360,12.49,720,Fully Paid
52130,4000,A,home_improvement,OWN,67000,6.22,725,Fully Paid
20905,5400,C,credit_card,MORTGAGE,157000,15.17,700,Fully Paid
284507,6000,C,debt_consolidation,MORTGAGE,50000,34.59,690,Charged Off
943454,14000,A,credit_card,MORTGAGE,98000,10.41,705,Fully Paid
1057008,6400,C,debt_consolidation,RENT,35000,34.84,685,Fully Paid
858061,25000,C,debt_consolidation,MORTGAGE,60000,11.74,685,Fully Paid
168202,9550,E,debt_consolidation,RENT,35100,27.26,705,Fully Paid
948158,25000,B,credit_card,MORTGAGE,130000,12.63,715,Fully Paid
1454898,4800,B,debt_consolidation,RENT,35000,2.5,745,Fully Paid
69804,25000,D,debt_consolidation,RENT,95000,14.83,670,Fully Paid
422048,12000,C,debt_consolidation,MORTGAGE,53000,14.47,715,Fully Paid
92062,6400,D,credit_card,RENT,45000,29.41,675,Fully Paid
303856,19825,B,credit_card,MORTGAGE,60000,31.67,675,Fully Paid
666929,21000,E,debt_consolidation,RENT,80000,32.93,670,Charged Off
88948,24000,A,debt_consolidation,MORTGAGE,110000,19.6,730,Fully Paid
291608,8000,C,credit_card,RENT,40000,16.35,670,Charged Off
1642212,9600,C,credit_card,MORTGAGE,70000,29.73,700,Charged Off
1356692,9500,B,debt_consolidation,MORTGAGE,70000,32.95,700,Fully Paid
263765,18000,E,credit_card,MORTGAGE,120000,15,680,Fully Paid
698886,18000,A,debt_consolidation,RENT,46500,16.59,785,Charged Off
405560,10000,B,moving,RENT,150000,6,690,Fully Paid
830497,10000,A,debt_consolidation,MORTGAGE,42000,26.09,775,Fully Paid
1479590,5000,B,other,MORTGAGE,85000,16.87,720,Fully Paid
165745,5400,B,debt_consolidation,MORTGAGE,80000,18.6,675,Fully Paid
253855,10000,D,credit_card,RENT,43000,23.94,695,Charged Off
1598156,16000,A,home_improvement,MORTGAGE,100000,22.55,725,Fully Paid
357914,35000,E,debt_consolidation,RENT,106000,20.29,680,Charged Off
177472,4200,C,major_purchase,RENT,35000,11.15,675,Fully Paid
678026,13400,D,debt_consolidation,MORTGAGE,37380,17.28,660,Charged Off
919038,23850,B,debt_consolidation,MORTGAGE,106700,19.65,690,Charged Off
144997,14150,B,debt_consolidation,RENT,64000,23.36,675,Fully Paid
247170,6600,B,debt_consolidation,RENT,60000,7.42,720,Fully Paid
1548065,35000,C,debt_consolidation,MORTGAGE,112000,29.19,670,Fully Paid
18537,9000,A,debt_consolidation,MORTGAGE,82000,4.77,685,Fully Paid
255787,12000,D,major_purchase,MORTGAGE,36000,13.43,685,Fully Paid
96177,12000,C,debt_consolidation,MORTGAGE,50000,36.97,710,Fully Paid
330357,10000,C,debt_consolidation,MORTGAGE,75000,14.98,695,Fully Paid
405861,33000,B,credit_card,RENT,250000,9.99,665,Fully Paid
499020,2875,B,debt_consolidation,RENT,40000,25.18,755,Fully Paid
26780,6550,D,debt_consolidation,RENT,50000,29.98,660,Charged Off
946413,10000,B,debt_consolidation,MORTGAGE,63440,17.35,705,Fully Paid
1401601,9600,D,debt_consolidation,MORTGAGE,45000,25.63,675,Charged Off
408201,24000,B,credit_card,MORTGAGE,110000,13.86,720,Fully Paid
937975,12000,A,credit_card,MORTGAGE,110000,7.76,740,Fully Paid
47876,6000,A,credit_card,MORTGAGE,50000,4.76,695,Fully Paid
184326,35000,B,debt_consolidation,MORTGAGE,76000,17.76,740,Fully Paid
662654,7200,B,credit_card,RENT,55000,24.5,695,Fully Paid
913804,35000,C,debt_consolidation,MORTGAGE,80000,23.9,690,Fully Paid
495230,6800,B,debt_consolidation,MORTGAGE,49000,6.37,725,Fully Paid
175229,10850,D,debt_consolidation,MORTGAGE,47300,33.49,680,Fully Paid
871050,12000,B,debt_consolidation,MORTGAGE,42000,16.51,680,Fully Paid
820927,5000,D,debt_consolidation,RENT,35000,18.31,665,Fully Paid
275236,4900,C,other,RENT,44000,15.3,690,Charged Off
396190,10000,B,credit_card,OWN,70000,31.02,660,Fully Paid
263096,9600,D,debt_consolidation,RENT,24000,5.9,675,Fully Paid
950516,20000,E,debt_consolidation,RENT,95000,16.66,670,Fully Paid
224487,8000,C,debt_consolidation,MORTGAGE,48000,25.23,670,Charged Off
528803,16000,B,credit_card,MORTGAGE,45000,21.23,730,Fully Paid
1155249,12000,D,debt_consolidation,RENT,128000,9.66,670,Fully Paid
248669,6700,B,other,RENT,60000,4.22,730,Fully Paid
922717,8500,B,debt_consolidation,RENT,26136,34.25,705,Fully Paid
806648,16000,A,credit_card,MORTGAGE,194000,2.96,790,Fully Paid
622304,9750,B,debt_consolidation,MORTGAGE,69204,16.47,695,Fully Paid
664374,16500,A,debt_consolidation,MORTGAGE,49500,27.18,735,Fully Paid
816917,15000,A,credit_card,RENT,51000,17.51,720,Fully Paid
645675,19250,E,debt_consolidation,RENT,54426.97,24.59,665,Charged Off
441541,25000,E,credit_card,RENT,55000,22.61,665,Fully Paid
841800,10000,C,home_improvement,RENT,60000,16.6,675,Fully Paid
1609951,18350,F,credit_card,OWN,68000,38.19,665,Charged Off
155511,6925,C,debt_consolidation,RENT,37000,5.38,670,Fully Paid
1583955,21600,C,debt_consolidation,RENT,60000,25.56,690,Charged Off
233350,12000,C,credit_card,MORTGAGE,67000,18.35,700,Fully Paid
1584544,25000,C,debt_consolidation,RENT,99000,6.69,720,Charged Off
148669,26000,D,debt_consolidation,MORTGAGE,150000,17.63,680,Fully Paid
121302,20000,C,debt_consolidation,MORTGAGE,130000,22.15,665,Charged Off
1107771,6500,B,debt_consolidation,RENT,44000,2.75,755,Fully Paid
845088,7500,E,debt_consolidation,RENT,48000,18,665,Fully Paid
71626,4800,B,debt_consolidation,RENT,50000,18.36,675,Fully Paid
183213,14375,E,debt_consolidation,RENT,40004,33.06,695,Fully Paid
519892,24000,C,debt_consolidation,RENT,90000,14.76,675,Fully Paid
855670,11000,B,debt_consolidation,MORTGAGE,98005,19.86,700,Fully Paid
346181,1200,B,debt_consolidation,RENT,23000,32.46,670,Charged Off
638040,7000,C,debt_consolidation,RENT,65000,33,670,Charged Off
922118,15000,B,debt_consolidation,RENT,80000,14.35,700,Fully Paid
70095,5000,B,debt_consolidation,RENT,60000,9.72,685,Fully Paid
863264,35000,G,small_business,MORTGAGE,110000,27,690,Charged Off
265329,5000,C,debt_consolidation,RENT,55000,6.13,680,Fully Paid
109176,3000,B,other,MORTGAGE,82000,11.78,665,Fully Paid
1529875,10200,E,credit_card,RENT,26000,35.6,670,Charged Off
256346,12200,A,credit_card,MORTGAGE,86400,26.71,740,Fully Paid
128769,6425,D,debt_consolidation,RENT,18000,28.73,695,Charged Off
844741,18000,C,major_purchase,MORTGAGE,70000,19.16,665,Fully Paid
890149,13000,A,credit_card,MORTGAGE,80000,20.76,710,Fully Paid
910056,17975,B,house,MORTGAGE,55000,17.64,715,Fully Paid
241026,4000,B,other,RENT,150000,4.34,705,Charged Off
40875,25000,C,debt_consolidation,RENT,104000,9.52,665,Fully Paid
1593233,11050,C,debt_consolidation,RENT,55000,26.71,715,Fully Paid
1210686,12000,A,debt_consolidation,MORTGAGE,75000,19.3,785,Fully Paid
673410,20000,C,credit_card,MORTGAGE,60000,22.58,675,Charged Off
516178,8950,D,debt_consolidation,MORTGAGE,105000,20.94,660,Fully Paid
122876,15000,A,credit_card,MORTGAGE,93000,25.69,715,Fully Paid
224534,27300,E,other,RENT,110000,2.62,660,Fully Paid
872267,7200,B,debt_consolidation,RENT,40000,6.66,660,Fully Paid
174089,10000,C,debt_consolidation,MORTGAGE,27000,19.38,690,Fully Paid
299969,18000,B,debt_consolidation,MORTGAGE,50000,5.16,745,Charged Off
996568,15000,C,debt_consolidation,MORTGAGE,48000,17.18,665,Fully Paid
465179,9950,A,credit_card,MORTGAGE,46000,20.85,710,Fully Paid
1346614,14000,D,debt_consolidation,MORTGAGE,89000,17.87,660,Fully Paid
359596,30800,D,debt_consolidation,OWN,70000,25.08,715,Fully Paid
571785,14000,B,debt_consolidation,RENT,62000,15.39,670,Charged Off
992840,10400,E,small_business,MORTGAGE,40000,15.51,685,Fully Paid
1553206,10000,A,credit_card,OWN,30000,15.76,710,Fully Paid
824063,9600,B,credit_card,OWN,45000,22.29,675,Fully Paid
137120,1200,D,debt_consolidation,RENT,35360,34.89,670,Fully Paid
203783,11200,C,credit_card,MORTGAGE,75000,14.85,695,Fully Paid
528627,24000,B,debt_consolidation,RENT,101000,18.98,730,Fully Paid
320923,25000,B,debt_consolidation,MORTGAGE,120000,28.79,720,Charged Off
1584796,11350,C,debt_consolidation,OWN,45500,19.76,670,Fully Paid
286482,24000,B,other,OWN,85000,18.11,755,Fully Paid
889854,22125,D,debt_consolidation,OWN,50000,28.66,685,Charged Off
248371,16950,E,home_improvement,MORTGAGE,40000,17.01,675,Charged Off
858044,24000,A,debt_consolidation,MORTGAGE,110000,22.9,725,Fully Paid
1642901,35000,B,debt_consolidation,MORTGAGE,145000,19.44,785,Fully Paid
919455,20000,A,debt_consolidation,MORTGAGE,120000,10.93,710,Fully Paid
245411,18000,C,debt_consolidation,RENT,78000,18.58,690,Fully Paid
709969,7000,A,credit_card,MORTGAGE,72000,18.79,685,Fully Paid
623058,13000,C,credit_card,MORTGAGE,63000,29.9,665,Fully Paid
1351285,5000,B,debt_consolidation,RENT,45000,18.06,685,Fully Paid
238855,20000,A,credit_card,OWN,63440,26.69,745,Fully Paid
94706,14000,C,credit_card,RENT,68000,20.27,670,Fully Paid
687449,9000,A,major_purchase,RENT,75000,3.87,705,Charged Off
1345601,35000,C,other,MORTGAGE,105000,7.02,685,Fully Paid
1107917,9500,B,debt_consolidation,MORTGAGE,95000,15.37,690,Fully Paid
866142,20000,D,credit_card,RENT,98000,15.44,670,Fully Paid
464014,10000,A,credit_card,MORTGAGE,180000,11.75,720,Fully Paid
48435,35000,B,home_improvement,MORTGAGE,168500,12.86,665,Fully Paid
934570,21000,C,debt_consolidation,MORTGAGE,112000,12.26,675,Fully Paid
250860,21200,E,debt_consolidation,OWN,54000,14.36,690,Fully Paid
945424,2400,B,medical,RENT,27000,24.58,675,Charged Off
108074,5600,B,credit_card,MORTGAGE,65000,20.03,665,Fully Paid
385389,4475,E,debt_consolidation,RENT,62000,20.94,665,Charged Off
887030,18000,B,credit_card,MORTGAGE,60000,11.4,720,Fully Paid
1638260,12000,B,small_business,RENT,160000,23.74,705,Fully Paid
938821,15350,B,other,RENT,120000,1.13,765,Charged Off
617997,3000,B,debt_consolidation,MORTGAGE,75000,21.98,735,Fully Paid
424660,25000,A,debt_consolidation,MORTGAGE,62500,9.64,765,Fully Paid
522396,10400,D,debt_consolidation,MORTGAGE,71000,5.28,700,Fully Paid
490819,5500,B,debt_consolidation,MORTGAGE,45000,6.96,695,Fully Paid
971997,13000,B,credit_card,MORTGAGE,84000,20.98,710,Fully Paid
1055343,32875,B,debt_consolidation,MORTGAGE,585000,9.78,680,Fully Paid
405001,11200,C,car,MORTGAGE,50000,19.6,720,Fully Paid
1517526,20000,A,debt_consolidation,MORTGAGE,72000,25.78,780,Fully Paid
1382594,24125,C,debt_consolidation,RENT,75000,29.73,675,Charged Off
356408,8000,B,debt_consolidation,OWN,56000,19.03,670,Fully Paid
686941,19150,E,debt_consolidation,RENT,48000,25.1,665,Charged Off
93798,12000,A,debt_consolidation,RENT,76000,11.56,735,Fully Paid
1423063,16000,D,debt_consolidation,OWN,43000,28.47,685,Fully Paid
223261,10000,D,home_improvement,OWN,29635,12.72,705,Fully Paid
837468,7125,D,debt_consolidation,MORTGAGE,50000,18.34,660,Fully Paid
306833,8000,B,home_improvement,MORTGAGE,120000,16.11,690,Fully Paid
509139,16000,D,debt_consolidation,MORTGAGE,68000,22.08,660,Charged Off
641542,5000,C,debt_consolidation,RENT,117000,7.07,660,Fully Paid
40323,17000,C,debt_consolidation,RENT,45000,17.97,680,Charged Off
398790,22150,A,debt_consolidation,OWN,123023,10.11,755,Fully Paid
